File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_11.c,324,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_12.c,396,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_13.c,324,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_14.c,324,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_15.c,337,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_16.c,232,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_17.c,232,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_18.c,228,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/main.cpp,15,2,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,	srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_01.c,40,9,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,        char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_01.c,41,9,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,        char truncatedUsername[TRUNCATED_USERNAME_SIZE+1];,8bd167b783d33c380fe3e0eec879beb897ba8d937a00322287b51e1abcc75ddb
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_01.c,131,9,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,        char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_02.c,42,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_02.c,43,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char truncatedUsername[TRUNCATED_USERNAME_SIZE+1];,8bd167b783d33c380fe3e0eec879beb897ba8d937a00322287b51e1abcc75ddb
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_02.c,142,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_02.c,230,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_03.c,42,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_03.c,43,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char truncatedUsername[TRUNCATED_USERNAME_SIZE+1];,8bd167b783d33c380fe3e0eec879beb897ba8d937a00322287b51e1abcc75ddb
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_03.c,142,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_03.c,230,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_04.c,48,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_04.c,49,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char truncatedUsername[TRUNCATED_USERNAME_SIZE+1];,8bd167b783d33c380fe3e0eec879beb897ba8d937a00322287b51e1abcc75ddb
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_04.c,148,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_04.c,236,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_05.c,48,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_05.c,49,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char truncatedUsername[TRUNCATED_USERNAME_SIZE+1];,8bd167b783d33c380fe3e0eec879beb897ba8d937a00322287b51e1abcc75ddb
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_05.c,148,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_05.c,236,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_06.c,47,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_06.c,48,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char truncatedUsername[TRUNCATED_USERNAME_SIZE+1];,8bd167b783d33c380fe3e0eec879beb897ba8d937a00322287b51e1abcc75ddb
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_06.c,147,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_06.c,235,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_07.c,47,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_07.c,48,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char truncatedUsername[TRUNCATED_USERNAME_SIZE+1];,8bd167b783d33c380fe3e0eec879beb897ba8d937a00322287b51e1abcc75ddb
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_07.c,147,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_07.c,235,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_08.c,55,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_08.c,56,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char truncatedUsername[TRUNCATED_USERNAME_SIZE+1];,8bd167b783d33c380fe3e0eec879beb897ba8d937a00322287b51e1abcc75ddb
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_08.c,155,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_08.c,243,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_09.c,42,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_09.c,43,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char truncatedUsername[TRUNCATED_USERNAME_SIZE+1];,8bd167b783d33c380fe3e0eec879beb897ba8d937a00322287b51e1abcc75ddb
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_09.c,142,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_09.c,230,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_10.c,42,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_10.c,43,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char truncatedUsername[TRUNCATED_USERNAME_SIZE+1];,8bd167b783d33c380fe3e0eec879beb897ba8d937a00322287b51e1abcc75ddb
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_10.c,142,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_10.c,230,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_11.c,42,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_11.c,43,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char truncatedUsername[TRUNCATED_USERNAME_SIZE+1];,8bd167b783d33c380fe3e0eec879beb897ba8d937a00322287b51e1abcc75ddb
/home/input/C/testcases/CWE222_Truncation_of_Security_Relevant_Information/CWE222_Truncation_of_Security_Relevant_Information__w32_11.c,142,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SIZE+1];,69a5f26fa8c2c4b4e7a7630e49a54ca6452fb4a5f3ec73772a6028c7a42cab45
