File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_04.c,233,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_05.c,46,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_05.c,144,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_05.c,233,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_06.c,45,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_06.c,143,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_06.c,232,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_07.c,45,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_07.c,143,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_07.c,232,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_08.c,53,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_08.c,151,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_08.c,240,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_09.c,40,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_09.c,138,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_09.c,227,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_10.c,40,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_10.c,138,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_10.c,227,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_11.c,40,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_11.c,138,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_11.c,227,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_12.c,40,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_12.c,124,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_12.c,217,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_12.c,301,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_13.c,40,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_13.c,138,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_13.c,227,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_14.c,40,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_14.c,138,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_14.c,227,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_15.c,41,9,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,        char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_15.c,144,9,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,        char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
/home/input/C/testcases/CWE223_Omission_of_Security_Relevant_Information/CWE223_Omission_of_Security_Relevant_Information__w32_15.c,235,9,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,        char username[USERNAME_SZ+1];,fceb68bd728a51a1606ea0f0064411bda382b293e4c82dbf8ff478a4b15342df
